OperationIndex,OperationDuration
5791,2
5792,7
5793,5
5794,1
5795,3
5796,1
5797,8
5798,7
5799,1
5800,1
5801,1
5802,1
5803,3
5804,1
5805,1
5806,1
5807,8
5808,2
5809,1
5810,1
5811,9
5812,3
5813,1
5814,1
5815,1
5816,1
5817,2
5818,5
5819,1
5820,4
5821,1
5822,2
5823,3
5824,1
5825,1
5826,2
5827,1
5828,1
5829,2
5830,11
5831,1
5832,3
5833,1
5834,3
5835,2
5836,4
5837,1
5838,2
5839,2
5840,1
5841,1
5842,1
5843,1
5844,4
5845,1
5846,1
5847,3
5848,1
5849,1
5850,1
5851,6
5852,4
5853,4
5854,1
5855,3
5856,1
5857,1
5858,1
5859,2
5860,1
5861,1
5862,1
5863,1
5864,3
5865,1
5866,3
5867,1
5868,3
5869,2
5870,1
5871,1
5872,2
5873,4
5874,1
5875,1
5876,4
5877,2
5878,1
5879,1
5880,1
5881,2
5882,1
5883,11
5884,1
5885,1
5886,2
5887,5
5888,3
5889,1
5890,3
5891,2
5892,1
5893,1
5894,1
5895,1
5896,5
5897,1
5898,6
5899,2
5900,2
5901,2
5902,1
5903,1
5904,1
5905,2
5906,1
5907,3
5908,1
5909,1
5910,1
5911,5
5912,2
5913,1
5914,1
5915,1
5916,8
5917,2
5918,1
5919,2
5920,1
5921,7
5922,1
5923,2
5924,1
5925,3
5926,3
5927,2
5928,2
5929,4
5930,1
5931,1
5932,1
5933,9
5934,1
5935,3
5936,2
5937,1
5938,1
5939,1
5940,1
5941,1
5942,1
5943,4
5944,7
5945,1
5946,1
5947,1
5948,2
5949,3
5950,1
5951,1
5952,3
5953,2
5954,1
5955,2
5956,1
5957,1
5958,3
5959,3
5960,1
5961,6
5962,1
5963,3
5964,1
5965,5
5966,5
5967,1
5968,6
5969,3
5970,3
5971,1
5972,3
5973,4
5974,1
5975,6
5976,1
5977,1
5978,2
5979,2
5980,2
5981,1
5982,6
5983,1
5984,1
5985,1
5986,2
5987,5
5988,2
5989,3
5990,1
5991,2
5992,1
5993,1
5994,1
5995,2
5996,1
5997,3
5998,1
5999,1
6000,2
6001,1
6002,4
6003,2
6004,1
6005,7
6006,1
6007,1
6008,2
6009,1
6010,3
6011,3
6012,8
6013,1
6014,1
6015,3
6016,1
6017,2
6018,2
6019,1
6020,1
6021,4
6022,4
6023,1
6024,1
6025,1
6026,4
6027,1
6028,3
6029,1
6030,2
6031,1
6032,3
6033,1
6034,2
6035,1
6036,3
6037,4
6038,1
6039,4
6040,2
6041,1
6042,1
6043,1
6044,2
6045,3
6046,1
6047,1
6048,3
6049,6
6050,1
6051,6
6052,2
6053,1
6054,4
6055,1
6056,1
6057,1
6058,4
6059,4
6060,1
6061,1
6062,1
6063,2
6064,1
6065,3
6066,1
6067,1
6068,1
6069,1
6070,6
6071,1
6072,1
6073,1
6074,1
6075,1
6076,1
6077,2
6078,2
6079,1
6080,1
6081,7
6082,1
6083,1
6084,1
6085,1
6086,3
6087,1
6088,2
6089,1
6090,1
6091,3
6092,1
6093,2
6094,1
6095,3
6096,1
6097,4
6098,1
6099,4
6100,1
6101,3
6102,1
6103,5
6104,1
6105,1
6106,1
6107,1
6108,1
6109,6
6110,8
6111,1
6112,5
6113,2
6114,1
6115,2
6116,2
6117,9
6118,1
6119,2
6120,1
6121,1
6122,1
6123,15
6124,3
6125,3
6126,1
6127,1
6128,1
6129,1
6130,1
6131,3
6132,2
6133,1
6134,1
6135,1
6136,1
6137,5
6138,2
6139,3
6140,1
6141,1
6142,1
6143,4
6144,3
6145,1
6146,1
6147,1
6148,2
6149,6
6150,2
6151,2
6152,1
6153,1
6154,1
6155,1
6156,3
6157,3
6158,1
6159,4
6160,1
6161,1
6162,1
6163,1
6164,1
6165,1
6166,1
6167,9
6168,1
6169,1
6170,1
6171,2
6172,1
6173,4
6174,1
6175,1
6176,2
6177,1
6178,1
6179,1
6180,2
6181,1
6182,1
6183,7
6184,1
6185,3
6186,3
6187,1
6188,1
6189,1
6190,2
6191,2
6192,3
6193,6
6194,2
6195,1
6196,1
6197,4
6198,1
6199,1
6200,2
6201,1
6202,5
6203,2
6204,1
6205,6
6206,1
6207,1
6208,1
6209,1
6210,1
6211,1
6212,1
6213,1
6214,3
6215,3
6216,1
6217,1
6218,1
6219,1
6220,3
6221,2
6222,1
6223,1
6224,1
6225,2
6226,1
6227,9
6228,3
6229,1
6230,2
6231,5
6232,2
6233,1
6234,1
6235,4
6236,2
6237,2
6238,4
6239,4
6240,5
6241,1
6242,2
6243,3
6244,3
6245,2
6246,1
6247,3
6248,3
6249,1
6250,1
6251,1
6252,1
6253,1
6254,1
6255,2
6256,2
6257,2
6258,4
6259,1
6260,1
6261,4
6262,1
6263,7
6264,4
6265,1
6266,8
6267,1
6268,1
6269,2
6270,1
6271,5
6272,1
6273,2
6274,2
6275,2
6276,1
6277,1
6278,4
6279,1
6280,4
6281,2
6282,3
6283,3
6284,1
6285,2
6286,4
6287,1
6288,7
6289,1
6290,1
6291,1
6292,6
6293,1
6294,4
6295,4
6296,1
6297,1
6298,3
6299,1
6300,3
6301,1
6302,1
6303,3
6304,1
6305,1
6306,1
6307,1
6308,1
6309,3
6310,1
6311,1
6312,2
6313,1
6314,1
6315,5
6316,3
6317,2
6318,2
6319,1
6320,2
6321,1
6322,2
6323,1
6324,1
6325,1
6326,6
6327,1
6328,1
6329,1
6330,1
6331,3
6332,2
6333,1
6334,1
6335,3
6336,1
6337,1
6338,1
6339,1
6340,1
6341,2
6342,2
6343,3
6344,1
6345,1
6346,1
6347,8
6348,2
6349,2
6350,1
6351,1
6352,1
6353,2
6354,5
6355,7
6356,2
6357,1
6358,6
6359,2
6360,1
6361,1
6362,1
6363,1
6364,1
6365,2
6366,1
6367,1
6368,1
6369,4
6370,2
6371,1
6372,5
6373,5
6374,1
6375,1
6376,3
6377,4
6378,7
6379,4
6380,2
6381,2
6382,1
6383,1
6384,1
6385,2
6386,2
6387,3
6388,1
6389,2
6390,1
6391,1
6392,3
6393,2
6394,9
6395,1
6396,1
6397,1
6398,1
6399,4
6400,2
6401,4
6402,1
6403,4
6404,1
6405,4
6406,1
6407,1
6408,1
6409,6
6410,1
6411,1
6412,4
6413,1
6414,1
6415,1
6416,1
6417,5
6418,3
6419,1
6420,9
6421,1
6422,1
6423,1
6424,1
6425,1
6426,6
6427,3
6428,1
6429,2
6430,3
6431,6
6432,4
6433,1
6434,3
6435,2
6436,2
6437,1
6438,1
6439,2
6440,1
6441,1
6442,3
6443,1
6444,2
6445,2
6446,7
6447,1
6448,1
6449,2
6450,4
6451,12
6452,1
6453,1
6454,5
6455,1
6456,2
6457,1
6458,1
6459,1
6460,1
6461,2
6462,6
6463,1
6464,3
6465,1
6466,2
6467,1
6468,5
6469,3
6470,2
6471,3
6472,2
6473,7
6474,3
6475,5
6476,1
6477,1
6478,2
6479,1
6480,2
6481,1
6482,2
6483,1
6484,1
6485,1
6486,6
6487,1
6488,1
6489,3
6490,2
6491,1
6492,1
6493,1
6494,7
6495,1
6496,1
6497,1
6498,1
6499,3
6500,1
6501,1
6502,1
6503,1
6504,1
6505,3
6506,3
6507,5
6508,4
6509,2
6510,1
6511,3
6512,4
6513,3
6514,1
6515,1
6516,4
6517,3
6518,8
6519,1
6520,1
6521,1
6522,3
6523,1
6524,1
6525,13
6526,1
6527,4
6528,1
6529,4
6530,2
6531,5
6532,5
6533,1
6534,1
6535,1
6536,2
6537,4
6538,1
6539,2
6540,1
6541,3
6542,7
6543,1
6544,1
6545,1
6546,2
6547,1
6548,1
6549,1
6550,1
6551,1
6552,2
6553,1
6554,3
6555,2
6556,1
6557,1
6558,3
6559,6
6560,1
6561,1
6562,1
6563,2
6564,1
6565,1
6566,2
6567,2
6568,1
6569,1
6570,2
6571,1
6572,1
6573,4
6574,1
6575,2
6576,5
6577,1
6578,1
6579,2
6580,4
6581,6
6582,3
6583,1
6584,2
6585,1
6586,1
6587,1
6588,1
6589,3
6590,1
6591,1
6592,1
6593,4
6594,3
6595,1
6596,1
6597,1
6598,5
6599,2
6600,2
6601,2
6602,1
6603,3
6604,1
6605,1
6606,1
6607,2
6608,6
6609,1
6610,4
6611,3
6612,1
6613,1
6614,1
6615,3
6616,1
6617,1
6618,1
6619,3
6620,1
6621,1
6622,1
6623,2
6624,3
6625,1
6626,3
6627,2
6628,2
6629,2
6630,1
6631,1
6632,2
6633,1
6634,2
6635,1
6636,5
6637,2
6638,1
6639,1
6640,3
6641,3
6642,1
6643,5
6644,1
6645,1
6646,5
6647,5
6648,2
6649,4
6650,1
6651,4
6652,1
6653,1
6654,1
6655,1
6656,1
6657,1
6658,1
6659,1
6660,2
6661,1
6662,1
6663,3
6664,4
6665,3
6666,1
6667,3
6668,1
6669,1
6670,1
6671,3
6672,1
6673,1
6674,1
6675,4
6676,2
6677,1
6678,2
6679,1
6680,2
6681,1
6682,4
6683,1
6684,2
6685,1
6686,1
6687,1
6688,2
6689,1
6690,3
6691,1
6692,2
6693,3
6694,2
6695,3
6696,2
6697,1
6698,3
6699,1
6700,2
6701,3
6702,1
6703,1
6704,1
6705,3
6706,5
6707,2
6708,2
6709,5
6710,1
6711,1
6712,2
6713,3
6714,4
6715,1
6716,1
6717,1
6718,1
6719,1
6720,3
6721,1
6722,4
6723,1
6724,2
6725,1
6726,1
6727,1
6728,7
6729,3
6730,1
6731,1
6732,5
6733,1
6734,1
6735,2
6736,6
6737,1
6738,1
6739,6
6740,1
6741,1
6742,2
6743,4
6744,1
6745,10
6746,2
6747,1
6748,10
6749,1
6750,1
6751,2
6752,1
6753,1
6754,1
6755,1
6756,4
6757,2
6758,14
6759,1
6760,1
6761,1
6762,1
6763,1
6764,3
6765,5
6766,7
6767,1
6768,4
6769,1
6770,1
6771,4
6772,2
6773,1
6774,1
6775,1
6776,3
6777,1
6778,9
6779,1
6780,1
6781,1
6782,1
6783,1
6784,3
6785,4
6786,6
6787,3
6788,4
6789,2
6790,3
6791,1
6792,1
6793,1
6794,1
6795,1
6796,7
6797,1
6798,1
6799,1
6800,1
6801,1
6802,1
6803,1
6804,1
6805,3
6806,3
6807,1
6808,1
6809,1
6810,3
6811,1
6812,1
6813,3
6814,1
6815,1
6816,1
6817,5
6818,4
6819,2
6820,1
6821,1
6822,7
6823,7
6824,1
6825,3
6826,1
6827,1
6828,2
6829,1
6830,5
6831,1
6832,1
6833,5
6834,5
6835,1
6836,1
6837,2
6838,1
6839,7
6840,5
6841,1
6842,1
6843,1
6844,5
6845,1
6846,1
6847,1
6848,2
6849,1
6850,1
6851,5
6852,5
6853,3
6854,1
6855,1
6856,2
6857,1
6858,5
6859,2
6860,1
6861,5
6862,6
6863,1
6864,2
6865,1
6866,1
6867,1
6868,2
6869,6
6870,1
6871,1
6872,2
6873,1
6874,4
6875,1
6876,1
6877,1
6878,3
6879,1
6880,3
6881,1
6882,1
6883,1
6884,6
6885,5
6886,1
6887,1
6888,1
6889,1
6890,1
6891,5
6892,5
6893,1
6894,1
6895,5
6896,3
6897,1
6898,1
6899,1
6900,1
6901,1
6902,1
6903,2
6904,1
6905,1
6906,1
6907,3
6908,4
6909,1
6910,1
6911,8
6912,1
6913,1
6914,1
6915,1
6916,1
6917,5
6918,2
6919,1
6920,5
6921,1
6922,1
6923,2
6924,2
6925,1
6926,1
6927,2
6928,2
6929,2
6930,1
6931,1
6932,1
6933,1
6934,6
6935,1
6936,1
6937,3
6938,1
6939,1
6940,3
6941,4
6942,2
6943,1
6944,2
6945,3
6946,1
6947,1
6948,4
6949,1
6950,3
6951,1
6952,1
6953,1
6954,3
6955,1
6956,2
6957,2
6958,2
6959,6
6960,2
6961,1
6962,6
6963,2
6964,1
6965,1
6966,4
6967,1
6968,2
6969,1
6970,1
6971,2
6972,1
6973,1
6974,2
6975,1
6976,3
6977,4
6978,3
6979,1
6980,1
6981,2
6982,5
6983,4
6984,4
6985,1
6986,1
6987,1
6988,1
6989,1
6990,6
6991,1
6992,1
6993,1
6994,5
6995,2
6996,2
6997,5
6998,1
6999,2
7000,1
7001,1
7002,4
7003,3
7004,1
7005,1
7006,2
7007,1
7008,1
7009,1
7010,1
7011,3
7012,1
7013,1
7014,1
7015,4
7016,1
7017,1
7018,1
7019,3
7020,2
7021,3
7022,6
7023,3
7024,2
7025,1
7026,1
7027,8
7028,1
7029,1
7030,2
7031,1
7032,2
7033,2
7034,1
7035,4
7036,1
7037,1
7038,2
7039,2
7040,3
7041,1
7042,2
7043,1
7044,5
7045,1
7046,3
7047,1
7048,1
7049,1
7050,4
7051,1
7052,5
7053,1
7054,1
7055,1
7056,3
7057,1
7058,5
7059,5
7060,6
7061,1
7062,2
7063,3
7064,1
7065,2
7066,1
7067,1
7068,1
7069,1
7070,1
7071,1
7072,2
7073,1
7074,1
7075,1
7076,2
7077,2
7078,2
7079,3
7080,1
7081,3
7082,1
7083,1
7084,2
7085,1
7086,2
7087,2
7088,1
7089,1
7090,1
7091,5
7092,2
7093,1
7094,1
7095,2
7096,4
7097,1
7098,1
7099,4
7100,1
7101,1
7102,6
7103,2
7104,1
7105,1
7106,1
7107,1
7108,4
7109,1
7110,3
7111,5
7112,1
7113,1
7114,1
7115,5
7116,3
7117,1
7118,2
7119,2
7120,5
7121,1
7122,2
7123,4
7124,1
7125,1
7126,1
7127,1
7128,1
7129,6
7130,1
7131,1
7132,2
7133,1
7134,1
7135,3
7136,4
7137,2
7138,2
7139,1
7140,6
7141,1
7142,3
7143,1
7144,5
7145,3
7146,3
7147,1
7148,1
7149,2
7150,3
7151,1
7152,7
7153,4
7154,1
7155,3
7156,1
7157,1
7158,1
7159,2
7160,3
7161,1
7162,2
7163,2
7164,2
7165,1
7166,4
7167,1
7168,1
7169,1
7170,1
7171,4
7172,1
7173,3
7174,1
7175,1
7176,10
7177,3
7178,1
7179,1
7180,1
7181,1
7182,3
7183,3
7184,1
7185,5
7186,2
7187,1
7188,1
7189,2
7190,2
7191,1
7192,1
7193,1
7194,3
7195,2
7196,1
7197,3
7198,5
7199,6
7200,1
7201,1
7202,1
7203,1
7204,5
7205,1
7206,1
7207,1
7208,1
7209,3
7210,1
7211,1
7212,1
7213,1
7214,1
7215,2
7216,2
7217,3
7218,6
7219,5
7220,6
7221,1
7222,1
7223,1
7224,5
7225,7
7226,4
7227,1
7228,6
7229,1
7230,1
7231,1
7232,1
7233,2
7234,1
7235,1
7236,2
7237,4
7238,2
7239,1
7240,3
7241,5
7242,1
7243,2
7244,1
7245,1
7246,2
7247,4
7248,1
7249,3
7250,4
7251,5
7252,1
7253,5
7254,1
7255,2
7256,1
7257,1
7258,3
7259,1
7260,1
7261,1
7262,2
7263,1
7264,3
7265,1
7266,1
7267,1
7268,1
7269,1
7270,1
7271,7
7272,2
7273,1
7274,1
7275,4
7276,1
7277,1
7278,3
7279,2
7280,2
7281,1
7282,1
7283,2
7284,1
7285,1
7286,2
7287,1
7288,6
7289,4
7290,3
7291,1
7292,1
7293,1
7294,1
7295,8
7296,1
7297,1
7298,1
7299,2
7300,1
7301,1
7302,1
7303,4
7304,1
7305,5
7306,4
7307,1
7308,3
7309,1
7310,7
7311,1
7312,1
7313,1
7314,1
7315,9
7316,1
7317,2
7318,1
7319,6
7320,1
7321,2
7322,1
7323,2
7324,1
7325,1
7326,1
7327,3
7328,1
7329,2
7330,1
7331,4
7332,6
7333,1
7334,1
7335,1
7336,1
7337,1
7338,2
7339,2
7340,6
7341,1
7342,2
7343,1
7344,1
7345,1
7346,1
7347,1
7348,2
7349,6
7350,1
7351,1
7352,1
7353,2
7354,1
7355,3
7356,8
7357,6
7358,1
7359,4
7360,2
7361,1
7362,2
7363,4
7364,1
7365,1
7366,1
7367,2
7368,1
7369,5
7370,2
7371,2
7372,1
7373,2
7374,1
7375,1
7376,1
7377,1
7378,2
7379,1
7380,1
7381,1
7382,9
7383,2
7384,2
7385,1
7386,1
7387,7
7388,1
7389,1
7390,2
7391,1
7392,3
7393,2
7394,1
7395,1
7396,1
7397,5
7398,2
7399,1
7400,1
7401,2
7402,2
7403,1
7404,1
7405,1
7406,2
7407,7
7408,1
7409,2
7410,1
7411,1
7412,1
7413,3
7414,1
7415,2
7416,1
7417,1
7418,1
7419,3
7420,1
7421,2
7422,1
7423,1
7424,1
7425,1
7426,1
7427,1
7428,2
7429,2
7430,1
7431,1
7432,1
7433,1
7434,1
7435,5
7436,1
7437,1
7438,1
7439,1
7440,2
7441,1
7442,1
7443,2
7444,1
7445,2
7446,2
7447,1
7448,2
7449,1
7450,2
7451,1
7452,1
7453,2
7454,4
7455,14
7456,2
7457,1
7458,1
7459,1
7460,1
7461,1
7462,5
7463,1
7464,1
7465,1
7466,4
7467,2
7468,2
7469,1
7470,3
7471,1
7472,4
7473,1
7474,1
7475,1
7476,2
7477,1
7478,4
7479,1
7480,1
7481,1
7482,1
7483,1
7484,1
7485,2
7486,1
7487,7
7488,2
7489,3
7490,1
7491,1
7492,1
7493,2
7494,4
7495,1
7496,1
7497,4
7498,1
7499,2
7500,2
7501,4
7502,1
7503,1
7504,2
7505,6
7506,1
7507,1
7508,2
7509,5
7510,4
7511,11
7512,1
7513,1
7514,2
7515,3
7516,1
7517,1
7518,3
7519,1
7520,1
7521,1
7522,2
7523,3
7524,1
7525,2
7526,2
7527,2
7528,2
7529,1
7530,1
7531,1
7532,1
7533,1
7534,4
7535,2
7536,3
7537,1
7538,1
7539,1
7540,1
7541,1
7542,2
7543,9
7544,1
7545,1
7546,3
7547,1
7548,4
7549,2
7550,6
7551,1
7552,2
7553,1
7554,2
7555,1
7556,1
7557,1
7558,2
7559,3
7560,3
7561,2
7562,1
7563,3
7564,1
7565,4
7566,5
7567,1
7568,3
7569,1
7570,1
7571,2
7572,1
7573,3
7574,1
7575,1
7576,2
7577,3
7578,5
7579,2
7580,2
7581,1
7582,1
7583,1
7584,2
7585,2
7586,1
7587,3
7588,1
7589,1
7590,1
7591,4
7592,3
7593,5
7594,1
7595,9
7596,1
7597,1
7598,12
7599,1
7600,2
7601,1
7602,2
7603,5
7604,1
7605,2
7606,1
7607,2
7608,1
7609,1
7610,1
7611,1
7612,5
7613,1
7614,1
7615,1
7616,1
7617,3
7618,7
7619,1
7620,4
7621,2
7622,1
7623,2
7624,1
7625,2
7626,4
7627,1
7628,5
7629,3
7630,1
7631,2
7632,1
7633,8
7634,2
7635,1
7636,1
7637,2
7638,1
7639,1
7640,1
7641,1
7642,1
7643,1
7644,1
7645,2
7646,1
7647,1
7648,1
7649,2
7650,1
7651,1
7652,1
7653,3
7654,3
7655,3
7656,3
7657,2
7658,1
7659,2
7660,1
7661,2
7662,3
7663,1
7664,1
7665,1
7666,2
7667,2
7668,4
7669,1
7670,3
7671,2
7672,4
7673,2
7674,1
7675,2
7676,3
7677,7
7678,1
7679,1
7680,6
7681,2
7682,2
7683,1
7684,1
7685,3
7686,3
7687,1
7688,1
7689,4
7690,1
7691,4
7692,1
7693,2
7694,5
7695,2
7696,1
7697,2
7698,1
7699,1
7700,11
7701,3
7702,2
7703,1
7704,1
7705,1
7706,2
7707,3
7708,2
7709,4
7710,1
7711,1
7712,1
7713,1
7714,1
7715,6
7716,1
7717,5
7718,1
7719,8
7720,2
7721,5
7722,1
7723,3
7724,5
7725,1
7726,1
7727,1
7728,5
7729,2
7730,1
7731,1
7732,1
7733,3
7734,1
7735,2
7736,5
7737,1
7738,2
7739,1
7740,2
7741,1
7742,3
7743,1
7744,1
7745,2
7746,1
7747,3
7748,1
7749,2
7750,1
7751,2
7752,1
7753,1
7754,1
7755,3
7756,1
7757,4
7758,4
7759,1
7760,2
7761,1
7762,1
7763,2
7764,2
7765,2
7766,1
7767,1
7768,1
7769,3
7770,1
7771,2
7772,1
7773,1
7774,1
7775,1
7776,1
7777,3
7778,5
7779,1
7780,1
7781,1
7782,4
7783,1
7784,6
7785,1
7786,1
7787,5
7788,1
7789,2
7790,2
7791,1
7792,1
7793,2
7794,3
7795,1
7796,6
7797,1
7798,1
7799,1
7800,1
7801,1
7802,9
7803,1
7804,1
7805,1
7806,3
7807,4
7808,1
7809,1
7810,1
7811,1
7812,1
7813,1
7814,1
7815,1
7816,1
7817,6
7818,5
7819,2
7820,1
7821,1
7822,1
7823,3
7824,1
7825,4
7826,6
7827,1
7828,2
7829,1
7830,1
7831,1
7832,1
7833,4
7834,1
7835,1
7836,2
7837,2
7838,1
7839,4
7840,2
7841,1
7842,1
7843,1
7844,3
7845,2
7846,4
7847,1
7848,1
7849,1
7850,1
7851,2
7852,3
7853,1
7854,1
7855,1
7856,1
7857,1
7858,1
7859,1
7860,1
7861,1
7862,1
7863,2
7864,1
7865,7
7866,1
7867,1
7868,1
7869,1
7870,4
7871,1
7872,6
7873,4
7874,2
7875,2
7876,2
7877,1
7878,2
7879,1
7880,1
7881,1
7882,2
7883,4
7884,1
7885,3
7886,1
7887,1
7888,1
7889,1
7890,1
7891,1
7892,3
7893,1
7894,1
7895,4
7896,2
7897,1
7898,1
7899,4
7900,2
7901,1
7902,1
7903,3
7904,1
7905,10
7906,1
7907,3
7908,1
7909,1
7910,4
7911,1
7912,2
7913,1
7914,1
7915,1
7916,2
7917,1
7918,1
7919,1
7920,2
7921,2
7922,1
7923,1
7924,6
7925,1
7926,4
7927,4
7928,3
7929,1
7930,3
7931,3
7932,2
7933,1
7934,1
7935,1
7936,1
7937,2
7938,1
7939,1
7940,1
7941,2
7942,5
7943,1
7944,1
7945,1
7946,2
7947,3
7948,5
7949,1
7950,6
7951,1
7952,2
7953,1
7954,4
7955,2
7956,2
7957,4
7958,1
7959,1
7960,4
7961,1
7962,1
7963,1
7964,2
7965,1
7966,1
7967,1
7968,1
7969,5
7970,8
7971,2
7972,1
7973,5
7974,1
7975,1
7976,5
7977,3
7978,3
7979,2
7980,1
7981,1
7982,2
7983,1
7984,1
7985,3
7986,3
7987,1
7988,3
7989,4
7990,2
7991,1
7992,1
7993,1
7994,1
7995,1
7996,1
7997,1
7998,5
7999,1
8000,3
8001,2
8002,1
8003,5
8004,2
8005,1
8006,3
8007,1
8008,2
8009,1
8010,4
8011,1
8012,2
8013,1
8014,2
8015,3
8016,1
8017,2
8018,1
8019,4
8020,1
8021,4
8022,3
8023,1
8024,1
8025,1
8026,3
8027,1
8028,1
8029,3
8030,1
8031,2
8032,1
8033,1
8034,3
8035,1
8036,1
8037,4
8038,1
8039,7
8040,8
8041,1
8042,1
8043,2
8044,1
8045,1
8046,2
8047,1
8048,4
8049,1
8050,1
8051,1
8052,6
8053,2
8054,3
8055,1
8056,1
8057,1
8058,1
8059,2
8060,2
8061,1
8062,6
8063,1
8064,7
8065,1
8066,1
8067,1
8068,1
8069,2
8070,1
8071,1
8072,3
8073,2
8074,4
8075,1
8076,2
8077,2
8078,1
8079,1
8080,1
8081,1
8082,1
8083,1
8084,2
8085,2
8086,6
8087,3
8088,1
8089,4
8090,4
8091,1
8092,2
8093,7
8094,2
8095,5
8096,1
8097,1
8098,1
8099,2
8100,3
8101,9
8102,1
8103,1
8104,3
8105,2
8106,1
8107,1
8108,3
8109,3
8110,1
8111,1
8112,7
8113,2
8114,1
8115,1
8116,3
8117,1
8118,1
8119,2
8120,1
8121,2
8122,1
8123,2
8124,1
8125,1
8126,1
8127,5
8128,4
8129,1
8130,3
8131,2
8132,7
8133,1
8134,2
8135,1
8136,1
8137,7
8138,2
8139,1
8140,1
8141,2
8142,2
8143,1
8144,6
8145,1
8146,1
8147,5
8148,1
8149,1
8150,2
8151,3
8152,1
8153,6
8154,3
8155,1
8156,2
8157,1
8158,1
8159,3
8160,7
8161,1
8162,1
8163,1
8164,1
8165,1
8166,1
8167,2
8168,1
8169,1
8170,3
8171,3
8172,1
8173,1
8174,2
8175,1
8176,1
8177,3
8178,1
8179,1
8180,1
8181,1
8182,1
8183,11
8184,1
8185,1
8186,1
8187,6
8188,1
8189,1
8190,4
8191,1
8192,1
8193,1
8194,1
8195,1
8196,2
8197,1
8198,2
8199,1
8200,1
8201,1
8202,6
8203,1
8204,2
8205,1
8206,1
8207,1
8208,1
8209,1
8210,1
8211,3
8212,1
8213,2
8214,1
8215,1
8216,2
8217,1
8218,1
8219,3
8220,4
8221,1
8222,1
8223,5
8224,1
8225,2
8226,1
8227,1
8228,2
8229,1
8230,1
8231,1
8232,3
8233,2
8234,1
8235,2
8236,2
8237,3
8238,2
8239,1
8240,2
8241,2
8242,1
8243,1
8244,1
8245,2
8246,1
8247,2
8248,5
8249,3
8250,5
8251,8
8252,1
8253,2
8254,1
8255,4
8256,1
8257,8
8258,2
8259,3
8260,1
8261,1
8262,3
8263,1
8264,3
8265,1
8266,2
8267,1
8268,2
8269,2
8270,1
8271,1
8272,1
8273,2
8274,1
8275,3
8276,1
8277,1
8278,1
8279,1
8280,1
8281,7
8282,4
8283,1
8284,2
8285,4
8286,1
8287,1
8288,1
8289,1
8290,7
8291,2
8292,1
8293,1
8294,3
8295,4
8296,2
8297,2
8298,1
8299,4
8300,3
8301,1
8302,2
8303,1
8304,1
8305,1
8306,1
8307,1
8308,1
8309,1
8310,1
8311,1
8312,1
8313,2
8314,1
8315,1
8316,4
8317,3
8318,4
8319,1
8320,1
8321,2
8322,1
8323,1
8324,1
8325,3
8326,1
8327,5
8328,4
8329,1
8330,3
8331,2
8332,3
8333,1
8334,3
8335,1
8336,6
8337,1
8338,1
8339,3
8340,3
8341,2
8342,1
8343,1
8344,7
8345,3
8346,3
8347,1
8348,1
8349,2
8350,4
8351,1
8352,4
8353,2
8354,1
8355,1
8356,1
8357,2
8358,1
8359,1
8360,3
8361,1
8362,1
8363,1
8364,1
8365,3
8366,1
8367,3
8368,2
8369,1
8370,1
8371,1
8372,1
8373,3
8374,2
8375,1
8376,1
8377,1
8378,2
8379,1
8380,1
8381,1
8382,2
8383,4
8384,1
8385,1
8386,7
8387,1
8388,2
8389,1
8390,2
8391,1
8392,6
8393,3
8394,3
8395,2
8396,2
8397,1
8398,4
8399,6
8400,1
8401,5
8402,2
8403,2
8404,1
8405,1
8406,1
8407,1
8408,1
8409,1
8410,1
8411,8
8412,1
8413,1
8414,1
8415,1
8416,3
8417,2
8418,3
8419,1
8420,2
8421,1
8422,1
8423,1
8424,1
8425,1
8426,1
8427,9
8428,1
8429,1
8430,1
8431,2
8432,1
8433,4
8434,7
8435,1
8436,1
8437,1
8438,2
8439,1
8440,1
8441,1
8442,2
8443,1
8444,1
8445,2
8446,2
8447,4
8448,1
8449,3
8450,2
8451,1
8452,2
8453,1
8454,6
8455,1
8456,2
8457,1
8458,6
8459,1
8460,7
8461,5
8462,1
8463,3
8464,11
8465,1
8466,1
8467,1
8468,1
8469,1
8470,1
8471,1
8472,1
8473,1
8474,4
8475,2
8476,1
8477,2
8478,2
8479,6
8480,1
8481,1
8482,5
8483,5
8484,3
8485,3
8486,1
8487,1
8488,1
8489,1
8490,3
8491,1
8492,1
8493,6
8494,1
8495,8
8496,10
8497,2
8498,1
8499,1
8500,1
8501,1
8502,1
8503,7
8504,1
8505,3
8506,1
8507,2
8508,5
8509,1
8510,1
8511,2
8512,2
8513,2
8514,1
8515,1
8516,6
8517,5
8518,1
8519,4
8520,1
8521,1
8522,1
8523,1
8524,2
8525,1
8526,1
8527,3
8528,2
8529,2
8530,5
8531,1
8532,2
8533,3
8534,2
8535,1
8536,1
8537,4
8538,1
8539,4
8540,2
8541,2
8542,3
8543,2
8544,1
8545,1
8546,3
8547,1
8548,1
8549,1
8550,5
8551,1
8552,2
8553,1
8554,1
8555,2
8556,1
8557,2
8558,3
8559,4
8560,1
8561,5
8562,2
8563,4
8564,1
8565,2
8566,5
8567,5
8568,1
8569,1
8570,1
8571,1
8572,1
8573,1
8574,4
8575,1
8576,2
8577,1
8578,1
8579,1
8580,1
8581,3
8582,4
8583,1
8584,1
8585,1
8586,4
8587,3
