OperationIndex,OperationDuration
5791,5
5792,17
5793,12
5794,3
5795,8
5796,1
5797,19
5798,17
5799,1
5800,2
5801,1
5802,2
5803,8
5804,2
5805,1
5806,2
5807,20
5808,5
5809,3
5810,1
5811,21
5812,9
5813,2
5814,1
5815,1
5816,1
5817,4
5818,13
5819,3
5820,9
5821,3
5822,6
5823,7
5824,1
5825,2
5826,5
5827,1
5828,2
5829,4
5830,28
5831,3
5832,8
5833,3
5834,8
5835,5
5836,11
5837,3
5838,5
5839,5
5840,3
5841,1
5842,1
5843,1
5844,10
5845,1
5846,1
5847,7
5848,2
5849,4
5850,1
5851,16
5852,10
5853,10
5854,3
5855,7
5856,1
5857,1
5858,1
5859,4
5860,3
5861,4
5862,1
5863,3
5864,6
5865,3
5866,7
5867,1
5868,8
5869,4
5870,1
5871,1
5872,5
5873,9
5874,3
5875,1
5876,10
5877,6
5878,3
5879,3
5880,1
5881,5
5882,2
5883,27
5884,3
5885,3
5886,4
5887,12
5888,8
5889,3
5890,6
5891,4
5892,3
5893,1
5894,3
5895,1
5896,12
5897,2
5898,15
5899,4
5900,5
5901,4
5902,1
5903,2
5904,1
5905,5
5906,3
5907,8
5908,1
5909,1
5910,3
5911,13
5912,6
5913,3
5914,4
5915,1
5916,21
5917,5
5918,2
5919,4
5920,1
5921,17
5922,1
5923,5
5924,1
5925,6
5926,7
5927,6
5928,5
5929,11
5930,1
5931,2
5932,1
5933,22
5934,2
5935,7
5936,6
5937,1
5938,1
5939,2
5940,3
5941,1
5942,1
5943,11
5944,17
5945,2
5946,2
5947,1
5948,6
5949,9
5950,1
5951,1
5952,8
5953,5
5954,1
5955,5
5956,2
5957,2
5958,7
5959,8
5960,3
5961,15
5962,3
5963,7
5964,3
5965,11
5966,12
5967,1
5968,14
5969,9
5970,8
5971,1
5972,8
5973,9
5974,2
5975,15
5976,1
5977,1
5978,4
5979,4
5980,5
5981,1
5982,16
5983,1
5984,1
5985,1
5986,4
5987,13
5988,5
5989,9
5990,1
5991,4
5992,3
5993,3
5994,1
5995,6
5996,3
5997,7
5998,3
5999,1
6000,5
6001,1
6002,10
6003,5
6004,1
6005,16
6006,4
6007,1
6008,5
6009,1
6010,8
6011,9
6012,19
6013,3
6014,3
6015,7
6016,1
6017,4
6018,4
6019,1
6020,3
6021,10
6022,10
6023,1
6024,1
6025,2
6026,10
6027,1
6028,6
6029,1
6030,5
6031,2
6032,8
6033,1
6034,5
6035,1
6036,6
6037,10
6038,1
6039,10
6040,5
6041,1
6042,3
6043,1
6044,6
6045,7
6046,1
6047,4
6048,8
6049,14
6050,4
6051,15
6052,4
6053,3
6054,9
6055,3
6056,3
6057,3
6058,9
6059,9
6060,3
6061,2
6062,3
6063,4
6064,1
6065,8
6066,3
6067,2
6068,1
6069,1
6070,15
6071,2
6072,1
6073,3
6074,2
6075,1
6076,2
6077,4
6078,4
6079,2
6080,3
6081,17
6082,2
6083,1
6084,1
6085,3
6086,7
6087,1
6088,6
6089,1
6090,3
6091,7
6092,2
6093,4
6094,1
6095,7
6096,1
6097,10
6098,1
6099,10
6100,2
6101,6
6102,2
6103,12
6104,1
6105,1
6106,3
6107,1
6108,1
6109,14
6110,19
6111,2
6112,13
6113,4
6114,2
6115,6
6116,5
6117,23
6118,2
6119,6
6120,1
6121,1
6122,1
6123,38
6124,8
6125,8
6126,4
6127,2
6128,1
6129,2
6130,2
6131,7
6132,4
6133,1
6134,1
6135,1
6136,3
6137,14
6138,5
6139,8
6140,3
6141,2
6142,1
6143,10
6144,8
6145,1
6146,4
6147,3
6148,5
6149,15
6150,4
6151,4
6152,1
6153,1
6154,1
6155,1
6156,7
6157,6
6158,1
6159,9
6160,1
6161,2
6162,1
6163,2
6164,1
6165,3
6166,3
6167,22
6168,1
6169,1
6170,1
6171,5
6172,1
6173,9
6174,4
6175,4
6176,4
6177,1
6178,1
6179,2
6180,5
6181,1
6182,1
6183,18
6184,1
6185,8
6186,8
6187,2
6188,1
6189,1
6190,6
6191,5
6192,8
6193,14
6194,6
6195,1
6196,1
6197,9
6198,1
6199,1
6200,6
6201,3
6202,13
6203,5
6204,1
6205,15
6206,1
6207,2
6208,3
6209,1
6210,3
6211,1
6212,3
6213,2
6214,7
6215,8
6216,1
6217,2
6218,2
6219,1
6220,8
6221,6
6222,1
6223,2
6224,1
6225,5
6226,1
6227,21
6228,8
6229,2
6230,4
6231,12
6232,4
6233,1
6234,2
6235,9
6236,5
6237,5
6238,10
6239,11
6240,13
6241,1
6242,4
6243,7
6244,7
6245,5
6246,1
6247,8
6248,6
6249,1
6250,3
6251,1
6252,2
6253,1
6254,3
6255,4
6256,5
6257,5
6258,9
6259,1
6260,1
6261,10
6262,1
6263,18
6264,9
6265,3
6266,20
6267,1
6268,2
6269,5
6270,2
6271,13
6272,1
6273,4
6274,4
6275,5
6276,1
6277,2
6278,9
6279,1
6280,9
6281,4
6282,7
6283,6
6284,1
6285,4
6286,10
6287,3
6288,17
6289,3
6290,1
6291,2
6292,15
6293,2
6294,10
6295,11
6296,2
6297,1
6298,6
6299,2
6300,8
6301,3
6302,3
6303,8
6304,2
6305,3
6306,2
6307,2
6308,4
6309,8
6310,2
6311,4
6312,6
6313,2
6314,2
6315,14
6316,6
6317,4
6318,5
6319,1
6320,5
6321,4
6322,4
6323,2
6324,1
6325,1
6326,15
6327,3
6328,3
6329,1
6330,1
6331,6
6332,4
6333,4
6334,1
6335,7
6336,1
6337,1
6338,3
6339,2
6340,1
6341,5
6342,5
6343,9
6344,3
6345,1
6346,2
6347,20
6348,5
6349,6
6350,1
6351,4
6352,1
6353,4
6354,13
6355,17
6356,4
6357,3
6358,15
6359,6
6360,1
6361,3
6362,1
6363,3
6364,3
6365,4
6366,2
6367,1
6368,4
6369,9
6370,5
6371,2
6372,14
6373,12
6374,1
6375,1
6376,7
6377,9
6378,17
6379,11
6380,5
6381,4
6382,1
6383,1
6384,3
6385,5
6386,4
6387,7
6388,2
6389,4
6390,1
6391,3
6392,7
6393,6
6394,23
6395,2
6396,3
6397,2
6398,3
6399,10
6400,6
6401,11
6402,1
6403,10
6404,1
6405,11
6406,2
6407,2
6408,4
6409,14
6410,1
6411,2
6412,10
6413,3
6414,1
6415,3
6416,2
6417,12
6418,7
6419,4
6420,22
6421,3
6422,1
6423,2
6424,3
6425,1
6426,15
6427,7
6428,2
6429,4
6430,6
6431,14
6432,11
6433,4
6434,7
6435,4
6436,4
6437,1
6438,1
6439,4
6440,2
6441,1
6442,6
6443,1
6444,5
6445,4
6446,17
6447,3
6448,1
6449,4
6450,9
6451,29
6452,3
6453,2
6454,12
6455,1
6456,5
6457,3
6458,1
6459,2
6460,2
6461,6
6462,15
6463,2
6464,8
6465,1
6466,4
6467,1
6468,14
6469,7
6470,5
6471,9
6472,5
6473,17
6474,6
6475,13
6476,4
6477,1
6478,4
6479,1
6480,4
6481,3
6482,5
6483,1
6484,1
6485,3
6486,15
6487,2
6488,3
6489,6
6490,5
6491,2
6492,3
6493,1
6494,17
6495,1
6496,2
6497,1
6498,1
6499,8
6500,1
6501,1
6502,3
6503,1
6504,1
6505,8
6506,7
6507,12
6508,10
6509,6
6510,1
6511,8
6512,9
6513,8
6514,4
6515,1
6516,9
6517,6
6518,20
6519,1
6520,1
6521,1
6522,8
6523,1
6524,1
6525,33
6526,1
6527,9
6528,2
6529,9
6530,4
6531,12
6532,13
6533,1
6534,1
6535,1
6536,6
6537,11
6538,3
6539,5
6540,1
6541,8
6542,17
6543,2
6544,3
6545,1
6546,4
6547,3
6548,1
6549,3
6550,2
6551,4
6552,4
6553,1
6554,7
6555,6
6556,2
6557,1
6558,7
6559,16
6560,1
6561,2
6562,1
6563,4
6564,1
6565,2
6566,6
6567,4
6568,2
6569,3
6570,4
6571,1
6572,1
6573,11
6574,1
6575,6
6576,13
6577,2
6578,2
6579,4
6580,11
6581,14
6582,7
6583,1
6584,6
6585,3
6586,3
6587,1
6588,1
6589,8
6590,3
6591,2
6592,2
6593,10
6594,7
6595,2
6596,1
6597,1
6598,13
6599,4
6600,4
6601,5
6602,2
6603,8
6604,4
6605,1
6606,1
6607,4
6608,14
6609,2
6610,10
6611,7
6612,1
6613,1
6614,1
6615,7
6616,1
6617,2
6618,3
6619,6
6620,1
6621,3
6622,3
6623,4
6624,9
6625,1
6626,8
6627,6
6628,4
6629,6
6630,3
6631,1
6632,5
6633,4
6634,5
6635,2
6636,12
6637,4
6638,1
6639,3
6640,7
6641,8
6642,3
6643,11
6644,2
6645,3
6646,11
6647,11
6648,6
6649,10
6650,1
6651,10
6652,2
6653,1
6654,1
6655,3
6656,1
6657,2
6658,1
6659,2
6660,4
6661,3
6662,2
6663,7
6664,11
6665,7
6666,2
6667,7
6668,1
6669,1
6670,2
6671,8
6672,1
6673,1
6674,1
6675,10
6676,5
6677,1
6678,4
6679,4
6680,5
6681,1
6682,10
6683,2
6684,6
6685,1
6686,2
6687,2
6688,4
6689,1
6690,8
6691,1
6692,6
6693,8
6694,4
6695,7
6696,5
6697,2
6698,8
6699,2
6700,4
6701,7
6702,2
6703,2
6704,3
6705,9
6706,13
6707,4
6708,5
6709,12
6710,1
6711,1
6712,6
6713,9
6714,10
6715,3
6716,1
6717,3
6718,1
6719,2
6720,7
6721,1
6722,9
6723,3
6724,5
6725,1
6726,2
6727,1
6728,16
6729,8
6730,3
6731,1
6732,14
6733,2
6734,1
6735,4
6736,14
6737,1
6738,1
6739,14
6740,1
6741,1
6742,4
6743,10
6744,3
6745,26
6746,6
6747,1
6748,25
6749,3
6750,2
6751,4
6752,2
6753,1
6754,1
6755,3
6756,9
6757,4
6758,36
6759,2
6760,2
6761,1
6762,1
6763,2
6764,8
6765,12
6766,18
6767,1
6768,11
6769,2
6770,1
6771,10
6772,5
6773,1
6774,3
6775,2
6776,7
6777,3
6778,23
6779,1
6780,2
6781,3
6782,3
6783,2
6784,7
6785,10
6786,14
6787,8
6788,10
6789,4
6790,9
6791,2
6792,3
6793,2
6794,3
6795,2
6796,16
6797,2
6798,1
6799,4
6800,1
6801,1
6802,1
6803,3
6804,3
6805,8
6806,7
6807,3
6808,2
6809,2
6810,7
6811,1
6812,1
6813,8
6814,3
6815,1
6816,1
6817,13
6818,10
6819,6
6820,3
6821,4
6822,18
6823,17
6824,1
6825,8
6826,1
6827,1
6828,6
6829,3
6830,13
6831,1
6832,4
6833,13
6834,12
6835,1
6836,2
6837,5
6838,1
6839,17
6840,12
6841,1
6842,1
6843,1
6844,12
6845,1
6846,3
6847,3
6848,5
6849,1
6850,1
6851,13
6852,12
6853,8
6854,1
6855,2
6856,5
6857,2
6858,12
6859,5
6860,1
6861,12
6862,16
6863,1
6864,4
6865,2
6866,2
6867,1
6868,4
6869,16
6870,3
6871,1
6872,5
6873,2
6874,10
6875,3
6876,1
6877,1
6878,7
6879,2
6880,7
6881,1
6882,2
6883,3
6884,14
6885,13
6886,1
6887,2
6888,1
6889,4
6890,3
6891,12
6892,13
6893,2
6894,3
6895,11
6896,8
6897,1
6898,2
6899,3
6900,1
6901,1
6902,1
6903,5
6904,2
6905,1
6906,1
6907,8
6908,10
6909,3
6910,3
6911,19
6912,1
6913,1
6914,2
6915,1
6916,2
6917,12
6918,5
6919,3
6920,14
6921,1
6922,1
6923,4
6924,5
6925,1
6926,3
6927,5
6928,6
6929,5
6930,2
6931,1
6932,3
6933,1
6934,15
6935,3
6936,2
6937,7
6938,3
6939,2
6940,8
6941,10
6942,6
6943,1
6944,4
6945,7
6946,1
6947,1
6948,11
6949,1
6950,7
6951,3
6952,3
6953,1
6954,9
6955,2
6956,4
6957,6
6958,6
6959,16
6960,4
6961,3
6962,15
6963,5
6964,2
6965,1
6966,9
6967,2
6968,5
6969,3
6970,1
6971,5
6972,1
6973,3
6974,4
6975,3
6976,7
6977,9
6978,7
6979,1
6980,1
6981,4
6982,14
6983,9
6984,9
6985,2
6986,3
6987,3
6988,1
6989,1
6990,15
6991,1
6992,1
6993,1
6994,13
6995,4
6996,5
6997,12
6998,2
6999,5
7000,1
7001,1
7002,9
7003,7
7004,2
7005,2
7006,4
7007,1
7008,1
7009,1
7010,1
7011,8
7012,2
7013,1
7014,4
7015,10
7016,1
7017,1
7018,2
7019,7
7020,4
7021,8
7022,16
7023,8
7024,5
7025,3
7026,1
7027,21
7028,2
7029,1
7030,5
7031,2
7032,4
7033,4
7034,3
7035,9
7036,2
7037,3
7038,4
7039,5
7040,8
7041,3
7042,5
7043,1
7044,13
7045,2
7046,7
7047,1
7048,1
7049,3
7050,11
7051,4
7052,13
7053,3
7054,3
7055,1
7056,8
7057,1
7058,11
7059,12
7060,14
7061,4
7062,6
7063,8
7064,1
7065,5
7066,1
7067,3
7068,1
7069,1
7070,2
7071,3
7072,5
7073,1
7074,4
7075,1
7076,4
7077,5
7078,4
7079,7
7080,2
7081,7
7082,3
7083,3
7084,5
7085,1
7086,5
7087,5
7088,2
7089,1
7090,1
7091,13
7092,6
7093,1
7094,2
7095,4
7096,9
7097,1
7098,1
7099,11
7100,1
7101,1
7102,16
7103,5
7104,2
7105,1
7106,1
7107,1
7108,11
7109,3
7110,6
7111,13
7112,3
7113,1
7114,4
7115,12
7116,8
7117,1
7118,6
7119,4
7120,12
7121,1
7122,4
7123,11
7124,3
7125,3
7126,1
7127,2
7128,2
7129,15
7130,2
7131,3
7132,6
7133,1
7134,3
7135,7
7136,10
7137,5
7138,6
7139,1
7140,15
7141,1
7142,7
7143,2
7144,14
7145,6
7146,7
7147,1
7148,3
7149,5
7150,7
7151,1
7152,16
7153,11
7154,2
7155,9
7156,4
7157,3
7158,2
7159,4
7160,7
7161,3
7162,5
7163,6
7164,6
7165,1
7166,10
7167,3
7168,2
7169,1
7170,3
7171,11
7172,2
7173,7
7174,1
7175,3
7176,24
7177,7
7178,1
7179,3
7180,1
7181,3
7182,8
7183,7
7184,1
7185,13
7186,4
7187,2
7188,3
7189,5
7190,4
7191,3
7192,4
7193,1
7194,8
7195,4
7196,1
7197,7
7198,13
7199,15
7200,2
7201,1
7202,4
7203,1
7204,14
7205,1
7206,1
7207,3
7208,2
7209,8
7210,3
7211,1
7212,2
7213,4
7214,1
7215,5
7216,4
7217,6
7218,14
7219,12
7220,15
7221,1
7222,1
7223,2
7224,11
7225,18
7226,10
7227,1
7228,15
7229,3
7230,1
7231,3
7232,1
7233,4
7234,2
7235,3
7236,5
7237,10
7238,5
7239,3
7240,9
7241,12
7242,1
7243,4
7244,2
7245,1
7246,6
7247,10
7248,1
7249,8
7250,10
7251,12
7252,2
7253,12
7254,2
7255,4
7256,1
7257,1
7258,6
7259,3
7260,1
7261,1
7262,6
7263,1
7264,8
7265,1
7266,1
7267,2
7268,3
7269,2
7270,2
7271,17
7272,5
7273,1
7274,3
7275,10
7276,2
7277,1
7278,7
7279,5
7280,4
7281,1
7282,1
7283,5
7284,1
7285,4
7286,4
7287,2
7288,15
7289,9
7290,6
7291,1
7292,1
7293,3
7294,1
7295,19
7296,1
7297,3
7298,2
7299,5
7300,1
7301,3
7302,2
7303,11
7304,1
7305,12
7306,9
7307,2
7308,8
7309,1
7310,17
7311,4
7312,2
7313,2
7314,1
7315,23
7316,1
7317,5
7318,3
7319,15
7320,1
7321,4
7322,3
7323,6
7324,1
7325,1
7326,1
7327,7
7328,1
7329,4
7330,1
7331,10
7332,14
7333,4
7334,2
7335,1
7336,1
7337,2
7338,5
7339,4
7340,14
7341,3
7342,6
7343,3
7344,4
7345,2
7346,3
7347,3
7348,6
7349,14
7350,2
7351,1
7352,3
7353,4
7354,1
7355,7
7356,21
7357,15
7358,1
7359,10
7360,6
7361,3
7362,4
7363,9
7364,3
7365,2
7366,3
7367,4
7368,1
7369,12
7370,6
7371,5
7372,1
7373,5
7374,1
7375,1
7376,4
7377,3
7378,4
7379,1
7380,3
7381,1
7382,22
7383,4
7384,6
7385,2
7386,1
7387,19
7388,2
7389,3
7390,5
7391,1
7392,8
7393,4
7394,2
7395,1
7396,1
7397,11
7398,6
7399,1
7400,1
7401,6
7402,4
7403,3
7404,2
7405,1
7406,6
7407,18
7408,1
7409,5
7410,3
7411,3
7412,1
7413,9
7414,3
7415,4
7416,2
7417,1
7418,1
7419,6
7420,1
7421,6
7422,2
7423,3
7424,3
7425,2
7426,1
7427,2
7428,5
7429,5
7430,2
7431,3
7432,1
7433,1
7434,1
7435,11
7436,1
7437,1
7438,2
7439,1
7440,5
7441,1
7442,1
7443,5
7444,2
7445,6
7446,4
7447,1
7448,5
7449,1
7450,4
7451,3
7452,2
7453,5
7454,10
7455,34
7456,5
7457,3
7458,1
7459,1
7460,3
7461,2
7462,12
7463,2
7464,2
7465,2
7466,9
7467,5
7468,5
7469,2
7470,9
7471,1
7472,10
7473,4
7474,3
7475,3
7476,6
7477,1
7478,10
7479,3
7480,2
7481,1
7482,3
7483,3
7484,3
7485,6
7486,3
7487,16
7488,5
7489,8
7490,1
7491,3
7492,2
7493,4
7494,10
7495,1
7496,1
7497,9
7498,1
7499,6
7500,4
7501,9
7502,1
7503,1
7504,4
7505,15
7506,3
7507,2
7508,5
7509,13
7510,9
7511,27
7512,1
7513,1
7514,5
7515,9
7516,2
7517,1
7518,8
7519,1
7520,2
7521,4
7522,4
7523,7
7524,2
7525,5
7526,4
7527,4
7528,5
7529,2
7530,1
7531,1
7532,1
7533,3
7534,9
7535,6
7536,8
7537,2
7538,3
7539,3
7540,1
7541,1
7542,4
7543,23
7544,1
7545,1
7546,8
7547,1
7548,9
7549,6
7550,15
7551,3
7552,5
7553,3
7554,5
7555,3
7556,1
7557,4
7558,4
7559,8
7560,7
7561,5
7562,1
7563,6
7564,3
7565,11
7566,13
7567,1
7568,9
7569,1
7570,2
7571,4
7572,1
7573,7
7574,1
7575,1
7576,4
7577,6
7578,12
7579,6
7580,6
7581,3
7582,1
7583,1
7584,4
7585,6
7586,3
7587,7
7588,4
7589,1
7590,1
7591,9
7592,6
7593,11
7594,1
7595,23
7596,1
7597,1
7598,30
7599,2
7600,6
7601,1
7602,4
7603,12
7604,2
7605,6
7606,1
7607,5
7608,2
7609,1
7610,2
7611,1
7612,12
7613,3
7614,1
7615,3
7616,2
7617,7
7618,18
7619,3
7620,10
7621,4
7622,1
7623,6
7624,4
7625,5
7626,11
7627,3
7628,12
7629,7
7630,3
7631,5
7632,2
7633,21
7634,6
7635,1
7636,2
7637,5
7638,1
7639,1
7640,3
7641,2
7642,3
7643,2
7644,1
7645,6
7646,4
7647,1
7648,2
7649,4
7650,1
7651,1
7652,1
7653,8
7654,7
7655,7
7656,6
7657,6
7658,3
7659,5
7660,1
7661,5
7662,8
7663,3
7664,2
7665,2
7666,5
7667,6
7668,10
7669,2
7670,7
7671,4
7672,11
7673,4
7674,4
7675,4
7676,7
7677,17
7678,1
7679,1
7680,14
7681,4
7682,5
7683,3
7684,1
7685,7
7686,7
7687,2
7688,2
7689,9
7690,1
7691,11
7692,1
7693,4
7694,14
7695,6
7696,3
7697,6
7698,2
7699,2
7700,29
7701,7
7702,5
7703,2
7704,1
7705,1
7706,4
7707,7
7708,4
7709,9
7710,1
7711,2
7712,1
7713,3
7714,1
7715,15
7716,1
7717,13
7718,3
7719,21
7720,4
7721,13
7722,1
7723,7
7724,12
7725,1
7726,1
7727,3
7728,14
7729,4
7730,4
7731,1
7732,1
7733,8
7734,1
7735,5
7736,12
7737,1
7738,5
7739,1
7740,5
7741,1
7742,7
7743,2
7744,3
7745,5
7746,1
7747,7
7748,2
7749,5
7750,1
7751,6
7752,1
7753,3
7754,1
7755,7
7756,2
7757,11
7758,11
7759,1
7760,5
7761,1
7762,2
7763,6
7764,5
7765,5
7766,2
7767,2
7768,1
7769,6
7770,4
7771,6
7772,1
7773,2
7774,2
7775,1
7776,2
7777,8
7778,11
7779,4
7780,3
7781,1
7782,11
7783,1
7784,14
7785,3
7786,2
7787,13
7788,1
7789,4
7790,4
7791,1
7792,3
7793,5
7794,6
7795,1
7796,14
7797,1
7798,1
7799,2
7800,1
7801,1
7802,21
7803,2
7804,1
7805,1
7806,6
7807,10
7808,1
7809,1
7810,1
7811,1
7812,1
7813,3
7814,1
7815,4
7816,1
7817,14
7818,12
7819,4
7820,2
7821,2
7822,3
7823,7
7824,3
7825,10
7826,14
7827,2
7828,4
7829,1
7830,1
7831,3
7832,1
7833,10
7834,1
7835,3
7836,5
7837,6
7838,2
7839,10
7840,4
7841,3
7842,1
7843,3
7844,9
7845,5
7846,9
7847,3
7848,1
7849,1
7850,2
7851,6
7852,8
7853,2
7854,3
7855,3
7856,3
7857,1
7858,1
7859,1
7860,1
7861,1
7862,1
7863,5
7864,2
7865,18
7866,1
7867,2
7868,2
7869,1
7870,9
7871,1
7872,14
7873,11
7874,4
7875,4
7876,5
7877,2
7878,5
7879,1
7880,1
7881,3
7882,4
7883,11
7884,1
7885,9
7886,1
7887,3
7888,2
7889,3
7890,1
7891,4
7892,8
7893,3
7894,3
7895,9
7896,6
7897,3
7898,1
7899,11
7900,4
7901,1
7902,2
7903,8
7904,1
7905,24
7906,1
7907,8
7908,3
7909,3
7910,11
7911,3
7912,4
7913,1
7914,1
7915,1
7916,6
7917,1
7918,1
7919,3
7920,5
7921,6
7922,1
7923,1
7924,14
7925,2
7926,10
7927,10
7928,7
7929,1
7930,9
7931,7
7932,5
7933,2
7934,2
7935,1
7936,4
7937,4
7938,2
7939,3
7940,2
7941,5
7942,12
7943,1
7944,2
7945,1
7946,5
7947,7
7948,13
7949,2
7950,15
7951,1
7952,5
7953,1
7954,11
7955,4
7956,6
7957,9
7958,1
7959,1
7960,11
7961,2
7962,1
7963,3
7964,5
7965,1
7966,2
7967,1
7968,3
7969,11
7970,20
7971,5
7972,1
7973,12
7974,4
7975,1
7976,13
7977,7
7978,7
7979,6
7980,1
7981,1
7982,6
7983,1
7984,3
7985,8
7986,8
7987,3
7988,8
7989,9
7990,5
7991,1
7992,2
7993,2
7994,1
7995,2
7996,1
7997,3
7998,12
7999,1
8000,6
8001,6
8002,1
8003,13
8004,4
8005,2
8006,7
8007,1
8008,6
8009,1
8010,9
8011,3
8012,5
8013,1
8014,6
8015,7
8016,3
8017,5
8018,3
8019,11
8020,3
8021,9
8022,8
8023,3
8024,1
8025,3
8026,9
8027,1
8028,4
8029,8
8030,2
8031,5
8032,1
8033,1
8034,8
8035,1
8036,2
8037,10
8038,2
8039,18
8040,19
8041,2
8042,1
8043,6
8044,3
8045,1
8046,6
8047,1
8048,10
8049,1
8050,1
8051,1
8052,16
8053,6
8054,8
8055,3
8056,2
8057,1
8058,3
8059,4
8060,5
8061,1
8062,15
8063,1
8064,17
8065,1
8066,3
8067,2
8068,3
8069,4
8070,3
8071,3
8072,7
8073,6
8074,9
8075,1
8076,5
8077,4
8078,2
8079,3
8080,2
8081,1
8082,1
8083,1
8084,6
8085,5
8086,15
8087,7
8088,1
8089,11
8090,10
8091,3
8092,4
8093,19
8094,4
8095,12
8096,1
8097,1
8098,3
8099,4
8100,8
8101,22
8102,2
8103,1
8104,8
8105,5
8106,1
8107,3
8108,7
8109,7
8110,3
8111,2
8112,18
8113,5
8114,3
8115,2
8116,7
8117,1
8118,1
8119,4
8120,2
8121,5
8122,1
8123,5
8124,2
8125,1
8126,1
8127,14
8128,10
8129,1
8130,8
8131,5
8132,18
8133,2
8134,6
8135,1
8136,3
8137,17
8138,4
8139,2
8140,1
8141,6
8142,5
8143,2
8144,15
8145,1
8146,2
8147,13
8148,2
8149,1
8150,4
8151,9
8152,1
8153,14
8154,8
8155,1
8156,6
8157,2
8158,3
8159,8
8160,16
8161,1
8162,3
8163,3
8164,2
8165,2
8166,1
8167,6
8168,3
8169,1
8170,8
8171,8
8172,3
8173,2
8174,5
8175,2
8176,1
8177,7
8178,1
8179,1
8180,1
8181,1
8182,1
8183,27
8184,2
8185,1
8186,1
8187,14
8188,4
8189,2
8190,10
8191,3
8192,2
8193,1
8194,2
8195,2
8196,6
8197,2
8198,4
8199,1
8200,1
8201,3
8202,14
8203,2
8204,5
8205,1
8206,1
8207,1
8208,2
8209,1
8210,1
8211,7
8212,1
8213,4
8214,2
8215,4
8216,4
8217,2
8218,2
8219,7
8220,10
8221,1
8222,1
8223,11
8224,2
8225,4
8226,2
8227,1
8228,4
8229,4
8230,1
8231,3
8232,8
8233,4
8234,1
8235,4
8236,6
8237,8
8238,5
8239,1
8240,6
8241,6
8242,1
8243,3
8244,2
8245,6
8246,1
8247,4
8248,12
8249,8
8250,13
8251,19
8252,1
8253,5
8254,3
8255,10
8256,1
8257,20
8258,5
8259,8
8260,1
8261,1
8262,7
8263,1
8264,8
8265,1
8266,5
8267,2
8268,5
8269,6
8270,2
8271,1
8272,1
8273,4
8274,4
8275,7
8276,4
8277,3
8278,3
8279,1
8280,2
8281,19
8282,10
8283,2
8284,4
8285,9
8286,3
8287,1
8288,1
8289,4
8290,17
8291,6
8292,1
8293,1
8294,7
8295,9
8296,5
8297,5
8298,1
8299,9
8300,8
8301,1
8302,6
8303,1
8304,1
8305,1
8306,1
8307,2
8308,3
8309,4
8310,3
8311,2
8312,1
8313,5
8314,3
8315,2
8316,10
8317,7
8318,10
8319,3
8320,1
8321,6
8322,1
8323,3
8324,1
8325,9
8326,1
8327,12
8328,10
8329,3
8330,7
8331,5
8332,8
8333,3
8334,8
8335,3
8336,14
8337,3
8338,3
8339,8
8340,9
8341,4
8342,1
8343,3
8344,17
8345,7
8346,8
8347,1
8348,3
8349,5
8350,9
8351,1
8352,10
8353,4
8354,1
8355,2
8356,2
8357,4
8358,1
8359,1
8360,8
8361,1
8362,1
8363,3
8364,4
8365,7
8366,3
8367,8
8368,5
8369,1
8370,1
8371,3
8372,3
8373,7
8374,4
8375,2
8376,1
8377,1
8378,4
8379,3
8380,4
8381,1
8382,5
8383,10
8384,1
8385,3
8386,19
8387,2
8388,5
8389,1
8390,5
8391,1
8392,16
8393,6
8394,8
8395,6
8396,4
8397,3
8398,10
8399,16
8400,3
8401,13
8402,4
8403,4
8404,3
8405,1
8406,1
8407,1
8408,4
8409,2
8410,3
8411,20
8412,2
8413,3
8414,1
8415,1
8416,7
8417,4
8418,7
8419,1
8420,4
8421,1
8422,1
8423,1
8424,1
8425,2
8426,1
8427,21
8428,2
8429,1
8430,1
8431,4
8432,1
8433,10
8434,16
8435,1
8436,3
8437,1
8438,5
8439,3
8440,2
8441,1
8442,5
8443,3
8444,1
8445,6
8446,4
8447,10
8448,1
8449,8
8450,6
8451,1
8452,6
8453,3
8454,15
8455,1
8456,5
8457,2
8458,16
8459,2
8460,16
8461,12
8462,2
8463,8
8464,27
8465,1
8466,3
8467,4
8468,2
8469,1
8470,1
8471,2
8472,3
8473,1
8474,10
8475,6
8476,1
8477,5
8478,5
8479,16
8480,1
8481,1
8482,13
8483,13
8484,6
8485,7
8486,1
8487,4
8488,1
8489,1
8490,8
8491,1
8492,3
8493,14
8494,1
8495,19
8496,26
8497,4
8498,1
8499,2
8500,3
8501,2
8502,2
8503,18
8504,1
8505,7
8506,1
8507,5
8508,12
8509,2
8510,1
8511,5
8512,6
8513,6
8514,2
8515,1
8516,16
8517,13
8518,3
8519,9
8520,3
8521,3
8522,1
8523,3
8524,4
8525,1
8526,3
8527,8
8528,6
8529,5
8530,12
8531,1
8532,4
8533,8
8534,4
8535,2
8536,1
8537,11
8538,3
8539,11
8540,4
8541,6
8542,8
8543,5
8544,3
8545,4
8546,8
8547,2
8548,2
8549,1
8550,12
8551,1
8552,5
8553,3
8554,3
8555,6
8556,1
8557,5
8558,7
8559,9
8560,1
8561,11
8562,5
8563,11
8564,3
8565,4
8566,13
8567,12
8568,3
8569,2
8570,2
8571,2
8572,2
8573,2
8574,10
8575,1
8576,6
8577,1
8578,2
8579,1
8580,2
8581,7
8582,11
8583,1
8584,3
8585,3
8586,10
8587,7
